Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Postal Code,Product ID,Sales,Quantity,Discount,Profit,Category ID,Region ID,Category,Product Name,Customer Name,Region Name
US-2015-156867,2015-11-13,2015-11-17,Standard Class,LC-16870,Consumer,United States,Aurora,Colorado,80013.0,TEC-AC-10001552,238.896,6.0,0.2,-26.87580000000001,12,2,Technology,Logitech K350 2.4Ghz Wireless Keyboard,Lena Cacioppo,West
US-2015-156867,2015-11-13,2015-11-17,Standard Class,LC-16870,Consumer,United States,Aurora,Colorado,80013.0,FUR-FU-10004006,102.36,3.0,0.2,-3.8385000000000105,6,2,Furniture,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",Lena Cacioppo,West
US-2015-156867,2015-11-13,2015-11-17,Standard Class,LC-16870,Consumer,United States,Aurora,Colorado,80013.0,OFF-BI-10002794,36.88200000000001,3.0,0.7,-25.8174,9,2,Office Supplies,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",Lena Cacioppo,West
CA-2017-119004,2017-11-23,2017-11-28,Standard Class,JM-15250,Consumer,United States,Charlotte,North Carolina,28205.0,TEC-AC-10003499,74.11200000000002,8.0,0.2,17.6016,12,1,Technology,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,Janet Martin,South
CA-2017-119004,2017-11-23,2017-11-28,Standard Class,JM-15250,Consumer,United States,Charlotte,North Carolina,28205.0,TEC-PH-10002844,27.992000000000004,1.0,0.2,2.0993999999999997,8,1,Technology,Speck Products Candyshell Flip Case,Janet Martin,South
CA-2017-119004,2017-11-23,2017-11-28,Standard Class,JM-15250,Consumer,United States,Charlotte,North Carolina,28205.0,OFF-AR-10000390,3.3040000000000003,1.0,0.2,1.0738,7,1,Office Supplies,Newell Chalk Holder,Janet Martin,South
CA-2015-129476,2015-10-15,2015-10-20,Standard Class,PA-19060,Home Office,United States,Orland Park,Illinois,60462.0,TEC-AC-10000844,339.9600000000001,5.0,0.2,67.99199999999996,12,3,Technology,Logitech Gaming G510s - Keyboard,Pete Armstrong,Central
CA-2017-146780,2017-12-25,2017-12-30,Standard Class,CV-12805,Corporate,United States,New York City,New York,10035.0,FUR-FU-10001934,41.96,2.0,0.0,10.9096,6,4,Furniture,Magnifier Swing Arm Lamp,Cynthia Voltz,East
CA-2016-128867,2016-11-03,2016-11-10,Standard Class,CL-12565,Consumer,United States,Urbandale,Iowa,50322.0,OFF-AR-10000380,75.96,2.0,0.0,22.78799999999999,7,3,Office Supplies,"Hunt PowerHouse Electric Pencil Sharpener, Blue",Clay Ludtke,Central
CA-2016-128867,2016-11-03,2016-11-10,Standard Class,CL-12565,Consumer,United States,Urbandale,Iowa,50322.0,OFF-BI-10003981,27.24,6.0,0.0,13.3476,9,3,Office Supplies,"Avery Durable Plastic 1"" Binders",Clay Ludtke,Central
CA-2014-115259,2014-08-25,2014-08-27,Second Class,RC-19960,Consumer,United States,Columbus,Ohio,43229.0,OFF-FA-10000621,40.096,14.0,0.2,14.534799999999995,14,4,Office Supplies,"OIC Colored Binder Clips, Assorted Sizes",Ryan Crowe,East
CA-2014-115259,2014-08-25,2014-08-27,Second Class,RC-19960,Consumer,United States,Columbus,Ohio,43229.0,OFF-EN-10002600,4.7200000000000015,2.0,0.2,1.6519999999999997,13,4,Office Supplies,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",Ryan Crowe,East
CA-2014-115259,2014-08-25,2014-08-27,Second Class,RC-19960,Consumer,United States,Columbus,Ohio,43229.0,OFF-PA-10004965,23.976000000000006,3.0,0.2,7.492499999999999,11,4,Office Supplies,Xerox 1921,Ryan Crowe,East
CA-2014-115259,2014-08-25,2014-08-27,Second Class,RC-19960,Consumer,United States,Columbus,Ohio,43229.0,OFF-EN-10002504,130.464,6.0,0.2,44.0316,13,4,Office Supplies,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",Ryan Crowe,East
CA-2015-110457,2015-03-02,2015-03-06,Standard Class,DK-13090,Consumer,United States,Seattle,Washington,98103.0,FUR-TA-10001768,787.53,3.0,0.0,165.38129999999995,4,2,Furniture,Hon Racetrack Conference Tables,Dave Kipp,West
US-2015-136476,2015-04-05,2015-04-10,Standard Class,GG-14650,Corporate,United States,Bristol,Tennessee,37620.0,OFF-BI-10003650,157.79400000000004,1.0,0.7,-115.7156,9,1,Office Supplies,GBC DocuBind 300 Electric Binding Machine,Greg Guthrie,South
CA-2016-103730,2016-06-12,2016-06-15,First Class,SC-20725,Consumer,United States,Wilmington,Delaware,19805.0,FUR-FU-10002157,47.04,3.0,0.0,18.3456,6,4,Furniture,Artistic Insta-Plaque,Steven Cartwright,East
CA-2016-103730,2016-06-12,2016-06-15,First Class,SC-20725,Consumer,United States,Wilmington,Delaware,19805.0,OFF-BI-10003910,30.84,4.0,0.0,13.878,9,4,Office Supplies,DXL Angle-View Binders with Locking Rings by Samsill,Steven Cartwright,East
CA-2016-103730,2016-06-12,2016-06-15,First Class,SC-20725,Consumer,United States,Wilmington,Delaware,19805.0,OFF-ST-10000777,226.56,6.0,0.0,63.43680000000001,5,4,Office Supplies,"Companion Letter/Legal File, Black",Steven Cartwright,East
CA-2016-103730,2016-06-12,2016-06-15,First Class,SC-20725,Consumer,United States,Wilmington,Delaware,19805.0,OFF-EN-10002500,115.02,9.0,0.0,51.75899999999999,13,4,Office Supplies,Globe Weis Peel & Seel First Class Envelopes,Steven Cartwright,East
CA-2016-103730,2016-06-12,2016-06-15,First Class,SC-20725,Consumer,United States,Wilmington,Delaware,19805.0,TEC-PH-10003875,68.04,7.0,0.0,19.7316,8,4,Technology,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,Steven Cartwright,East
US-2014-152030,2014-12-26,2014-12-28,Second Class,AD-10180,Home Office,United States,Houston,Texas,77041.0,FUR-CH-10004063,600.558,3.0,0.3,-8.579400000000078,2,3,Furniture,Global Deluxe High-Back Manager's Chair,Alan Dominguez,Central
US-2014-134614,2014-09-20,2014-09-25,Standard Class,PF-19165,Consumer,United States,Bloomington,Illinois,61701.0,FUR-TA-10004534,617.7,6.0,0.5,-407.6820000000001,4,3,Furniture,Bevis 44 x 96 Conference Tables,Philip Fox,Central
US-2017-107272,2017-11-05,2017-11-12,Standard Class,TS-21610,Consumer,United States,Phoenix,Arizona,85023.0,OFF-BI-10003274,2.3880000000000003,2.0,0.7,-1.8308,9,2,Office Supplies,"Avery Durable Slant Ring Binders, No Labels",Troy Staebel,West
US-2017-107272,2017-11-05,2017-11-12,Standard Class,TS-21610,Consumer,United States,Phoenix,Arizona,85023.0,OFF-ST-10002974,243.992,7.0,0.2,30.49899999999998,5,2,Office Supplies,"Trav-L-File Heavy-Duty Shuttle II, Black",Troy Staebel,West
US-2016-125969,2016-11-06,2016-11-10,Second Class,LS-16975,Home Office,United States,Los Angeles,California,90004.0,FUR-CH-10001146,81.42399999999999,2.0,0.2,-9.160199999999996,2,2,Furniture,"Global Value Mid-Back Manager's Chair, Gray",Lindsay Shagiari,West
US-2016-125969,2016-11-06,2016-11-10,Second Class,LS-16975,Home Office,United States,Los Angeles,California,90004.0,FUR-FU-10003773,238.56,3.0,0.0,26.241599999999977,6,2,Furniture,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,Lindsay Shagiari,West
US-2017-164147,2017-02-02,2017-02-05,First Class,DW-13585,Corporate,United States,Columbus,Ohio,43229.0,TEC-PH-10002293,59.96999999999999,5.0,0.4,-11.993999999999993,8,4,Technology,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,Dorothy Wardle,East
US-2017-164147,2017-02-02,2017-02-05,First Class,DW-13585,Corporate,United States,Columbus,Ohio,43229.0,OFF-PA-10002377,78.304,2.0,0.2,29.364,11,4,Office Supplies,Xerox 1916,Dorothy Wardle,East
US-2017-164147,2017-02-02,2017-02-05,First Class,DW-13585,Corporate,United States,Columbus,Ohio,43229.0,OFF-FA-10002780,21.456,9.0,0.2,6.973199999999998,14,4,Office Supplies,Staples,Dorothy Wardle,East
CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Consumer,United States,Roseville,California,95661.0,OFF-PA-10001804,20.04,3.0,0.0,9.6192,11,2,Office Supplies,Xerox 195,Lena Creighton,West
CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Consumer,United States,Roseville,California,95661.0,OFF-PA-10001736,35.44,1.0,0.0,16.656799999999997,11,2,Office Supplies,Xerox 1880,Lena Creighton,West
CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Consumer,United States,Roseville,California,95661.0,OFF-AR-10001149,11.52,4.0,0.0,3.4559999999999995,7,2,Office Supplies,"Sanford Colorific Colored Pencils, 12/Box",Lena Creighton,West
CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Consumer,United States,Roseville,California,95661.0,OFF-FA-10002988,4.02,2.0,0.0,1.9698,14,2,Office Supplies,Ideal Clamps,Lena Creighton,West
CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Consumer,United States,Roseville,California,95661.0,OFF-BI-10004781,76.176,3.0,0.2,26.6616,9,2,Office Supplies,GBC Wire Binding Strips,Lena Creighton,West
CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Consumer,United States,Roseville,California,95661.0,OFF-SU-10001218,65.88,6.0,0.0,18.446400000000004,15,2,Office Supplies,Fiskars Softgrip Scissors,Lena Creighton,West
CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Consumer,United States,Roseville,California,95661.0,FUR-FU-10001706,43.12000000000001,14.0,0.0,20.6976,6,2,Furniture,Longer-Life Soft White Bulbs,Lena Creighton,West
CA-2016-110366,2016-09-05,2016-09-07,Second Class,JD-15895,Corporate,United States,Philadelphia,Pennsylvania,19140.0,FUR-FU-10004848,82.80000000000003,2.0,0.2,10.349999999999994,6,4,Furniture,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Jonathan Doherty,East
CA-2017-106180,2017-09-18,2017-09-23,Standard Class,SH-19975,Corporate,United States,San Francisco,California,94122.0,OFF-AR-10000940,8.82,3.0,0.0,2.3814,7,2,Office Supplies,Newell 343,Sally Hughsby,West
CA-2017-106180,2017-09-18,2017-09-23,Standard Class,SH-19975,Corporate,United States,San Francisco,California,94122.0,OFF-EN-10004030,10.86,3.0,0.0,5.1042000000000005,13,2,Office Supplies,Convenience Packs of Business Envelopes,Sally Hughsby,West
CA-2017-106180,2017-09-18,2017-09-23,Standard Class,SH-19975,Corporate,United States,San Francisco,California,94122.0,OFF-PA-10004327,143.7,3.0,0.0,68.976,11,2,Office Supplies,Xerox 1911,Sally Hughsby,West
CA-2017-155376,2017-12-22,2017-12-27,Standard Class,SG-20080,Consumer,United States,Independence,Missouri,64055.0,OFF-AP-10001058,839.4300000000002,3.0,0.0,218.2518,10,3,Office Supplies,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Sandra Glassco,Central
CA-2015-110744,2015-09-07,2015-09-12,Standard Class,HA-14920,Consumer,United States,Pasadena,California,91104.0,OFF-ST-10003656,671.93,7.0,0.0,20.1579,5,2,Office Supplies,Safco Industrial Wire Shelving,Helen Andreada,West
CA-2014-110072,2014-10-22,2014-10-28,Standard Class,MG-17680,Home Office,United States,Newark,Ohio,43055.0,FUR-FU-10000521,93.88799999999999,4.0,0.2,12.90959999999999,6,4,Furniture,"Seth Thomas 14"" Putty-Colored Wall Clock",Maureen Gastineau,East
CA-2016-114489,2016-12-05,2016-12-09,Standard Class,JE-16165,Corporate,United States,Franklin,Wisconsin,53132.0,TEC-PH-10000215,384.4500000000001,11.0,0.0,103.80150000000003,8,3,Technology,Plantronics Cordless Phone Headset with In-line Volume - M214C,Justin Ellison,Central
CA-2016-114489,2016-12-05,2016-12-09,Standard Class,JE-16165,Corporate,United States,Franklin,Wisconsin,53132.0,TEC-PH-10001448,149.97,3.0,0.0,5.9987999999999815,8,3,Technology,Anker Astro 15000mAh USB Portable Charger,Justin Ellison,Central
CA-2016-114489,2016-12-05,2016-12-09,Standard Class,JE-16165,Corporate,United States,Franklin,Wisconsin,53132.0,FUR-CH-10000454,1951.84,8.0,0.0,585.5519999999998,2,3,Furniture,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Justin Ellison,Central
CA-2016-114489,2016-12-05,2016-12-09,Standard Class,JE-16165,Corporate,United States,Franklin,Wisconsin,53132.0,OFF-BI-10002735,171.55,5.0,0.0,80.6285,9,3,Office Supplies,GBC Prestige Therm-A-Bind Covers,Justin Ellison,Central
CA-2016-158834,2016-03-13,2016-03-16,First Class,TW-21025,Home Office,United States,Scottsdale,Arizona,85254.0,OFF-AP-10000326,157.92,5.0,0.2,17.765999999999988,10,2,Office Supplies,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,Tamara Willingham,West
CA-2016-158834,2016-03-13,2016-03-16,First Class,TW-21025,Home Office,United States,Scottsdale,Arizona,85254.0,TEC-PH-10001254,203.18400000000003,2.0,0.2,15.23879999999999,8,2,Technology,Jabra BIZ 2300 Duo QD Duo Corded Headset,Tamara Willingham,West
CA-2015-124919,2015-05-31,2015-06-02,First Class,SP-20650,Corporate,United States,San Jose,California,95123.0,OFF-PA-10001950,58.38,7.0,0.0,26.270999999999994,11,2,Office Supplies,Southworth 25% Cotton Antique Laid Paper & Envelopes,Stephanie Phelps,West
CA-2015-124919,2015-05-31,2015-06-02,First Class,SP-20650,Corporate,United States,San Jose,California,95123.0,OFF-PA-10002254,105.52,4.0,0.0,48.5392,11,2,Office Supplies,Xerox 1883,Stephanie Phelps,West
CA-2015-124919,2015-05-31,2015-06-02,First Class,SP-20650,Corporate,United States,San Jose,California,95123.0,OFF-ST-10001590,80.88,6.0,0.0,21.0288,5,2,Office Supplies,"Tenex Personal Project File with Scoop Front Design, Black",Stephanie Phelps,West
CA-2015-118948,2015-05-28,2015-06-03,Standard Class,NK-18490,Home Office,United States,Seattle,Washington,98105.0,OFF-AR-10001547,6.63,3.0,0.0,1.7901,7,2,Office Supplies,Newell 311,Neil Knudson,West
CA-2014-104269,2014-03-01,2014-03-06,Second Class,DB-13060,Consumer,United States,Seattle,Washington,98115.0,FUR-CH-10004063,457.568,2.0,0.2,51.476399999999934,2,2,Furniture,Global Deluxe High-Back Manager's Chair,Dave Brooks,West
CA-2016-114104,2016-11-20,2016-11-24,Standard Class,NP-18670,Consumer,United States,Edmond,Oklahoma,73034.0,OFF-LA-10002475,14.62,2.0,0.0,6.8714,3,3,Office Supplies,Avery 519,Nora Paige,Central
CA-2016-114104,2016-11-20,2016-11-24,Standard Class,NP-18670,Consumer,United States,Edmond,Oklahoma,73034.0,TEC-PH-10004536,944.93,7.0,0.0,236.2325,8,3,Technology,Avaya 5420 Digital phone,Nora Paige,Central
CA-2016-162733,2016-05-11,2016-05-12,First Class,TT-21070,Consumer,United States,Los Angeles,California,90045.0,OFF-PA-10002751,5.98,1.0,0.0,2.6910000000000003,11,2,Office Supplies,Xerox 1920,Ted Trevino,West
CA-2015-119697,2015-12-28,2015-12-31,Second Class,EM-13960,Consumer,United States,Philadelphia,Pennsylvania,19134.0,TEC-AC-10003657,54.38400000000001,2.0,0.2,1.3595999999999953,12,4,Technology,Lenovo 17-Key USB Numeric Keypad,Eric Murdock,East
CA-2016-154508,2016-11-16,2016-11-20,Standard Class,RD-19900,Consumer,United States,Carlsbad,New Mexico,88220.0,OFF-EN-10001990,28.4,5.0,0.0,13.347999999999995,13,2,Office Supplies,Staple envelope,Ruben Dartt,West
CA-2016-113817,2016-11-07,2016-11-11,Standard Class,MJ-17740,Consumer,United States,Seattle,Washington,98115.0,OFF-BI-10004002,27.680000000000003,2.0,0.2,9.688,9,2,Office Supplies,Wilson Jones International Size A4 Ring Binders,Max Jones,West
CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,Consumer,United States,San Antonio,Texas,78207.0,OFF-AR-10004441,9.936,3.0,0.2,2.7324,7,3,Office Supplies,BIC Brite Liner Highlighters,Becky Martin,Central
CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,Consumer,United States,San Antonio,Texas,78207.0,TEC-MA-10000822,8159.951999999998,8.0,0.4,-1359.992000000002,16,3,Technology,Lexmark MX611dhe Monochrome Laser Printer,Becky Martin,Central
CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,Consumer,United States,San Antonio,Texas,78207.0,OFF-ST-10000991,275.928,3.0,0.2,-58.6347,5,3,Office Supplies,Space Solutions HD Industrial Steel Shelving.,Becky Martin,Central
CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,Consumer,United States,San Antonio,Texas,78207.0,FUR-CH-10004287,1740.0599999999995,9.0,0.3,-24.85800000000017,2,3,Furniture,SAFCO Arco Folding Chair,Becky Martin,Central
CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,Consumer,United States,San Antonio,Texas,78207.0,OFF-AR-10002656,32.064,6.0,0.2,6.813599999999997,7,3,Office Supplies,Sanford Liquid Accent Highlighters,Becky Martin,Central
CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,Consumer,United States,San Antonio,Texas,78207.0,OFF-AP-10002518,177.97999999999996,5.0,0.8,-453.8490000000001,10,3,Office Supplies,Kensington 7 Outlet MasterPiece Power Center,Becky Martin,Central
CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,Consumer,United States,San Antonio,Texas,78207.0,TEC-PH-10003931,143.976,3.0,0.2,8.998500000000009,8,3,Technology,JBL Micro Wireless Portable Bluetooth Speaker,Becky Martin,Central
CA-2014-118962,2014-08-05,2014-08-09,Standard Class,CS-12130,Consumer,United States,Los Angeles,California,90004.0,OFF-PA-10000659,20.94,3.0,0.0,9.8418,11,2,Office Supplies,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",Chad Sievert,West
CA-2014-118962,2014-08-05,2014-08-09,Standard Class,CS-12130,Consumer,United States,Los Angeles,California,90004.0,OFF-PA-10001144,110.96,2.0,0.0,53.2608,11,2,Office Supplies,Xerox 1913,Chad Sievert,West
CA-2014-118962,2014-08-05,2014-08-09,Standard Class,CS-12130,Consumer,United States,Los Angeles,California,90004.0,FUR-CH-10003817,340.14400000000006,7.0,0.2,21.259,2,2,Furniture,"Global Value Steno Chair, Gray",Chad Sievert,West
US-2014-100853,2014-09-14,2014-09-19,Standard Class,JB-15400,Corporate,United States,Chicago,Illinois,60623.0,OFF-AP-10000891,52.44799999999999,2.0,0.8,-131.12000000000003,10,3,Office Supplies,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,Jennifer Braxton,Central
US-2014-100853,2014-09-14,2014-09-19,Standard Class,JB-15400,Corporate,United States,Chicago,Illinois,60623.0,OFF-LA-10003148,20.16,4.0,0.2,6.551999999999999,3,3,Office Supplies,Avery 51,Jennifer Braxton,Central
US-2017-152366,2017-04-21,2017-04-25,Second Class,SJ-20500,Consumer,United States,Houston,Texas,77036.0,OFF-AP-10002684,97.26399999999998,4.0,0.8,-243.16000000000008,10,3,Office Supplies,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",Shirley Jackson,Central
US-2015-101511,2015-11-21,2015-11-23,Second Class,JE-15745,Consumer,United States,Newark,Ohio,43055.0,FUR-CH-10004698,396.80199999999996,7.0,0.3,-11.33719999999994,2,4,Furniture,"Padded Folding Chairs, Black, 4/Carton",Joel Eaton,East
US-2015-101511,2015-11-21,2015-11-23,Second Class,JE-15745,Consumer,United States,Newark,Ohio,43055.0,OFF-SU-10002189,15.88,5.0,0.2,-3.7715000000000014,15,4,Office Supplies,Acme Rosewood Handle Letter Opener,Joel Eaton,East
CA-2015-137225,2015-12-15,2015-12-19,Standard Class,JK-15640,Home Office,United States,New York City,New York,10009.0,OFF-AR-10001940,3.28,1.0,0.0,1.4104,7,4,Office Supplies,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",Jim Kriz,East
CA-2014-166191,2014-12-05,2014-12-09,Second Class,DK-13150,Corporate,United States,Decatur,Illinois,62521.0,OFF-ST-10003455,24.816000000000006,2.0,0.2,1.8612,5,3,Office Supplies,"Tenex File Box, Personal Filing Tote with Lid, Black",David Kendrick,Central
CA-2014-166191,2014-12-05,2014-12-09,Second Class,DK-13150,Corporate,United States,Decatur,Illinois,62521.0,TEC-AC-10004659,408.744,7.0,0.2,76.63949999999998,12,3,Technology,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,David Kendrick,Central
CA-2014-158274,2014-11-19,2014-11-24,Second Class,RM-19675,Home Office,United States,Monroe,Louisiana,71203.0,TEC-PH-10003273,503.96,4.0,0.0,131.02960000000002,8,1,Technology,AT&T TR1909W,Robert Marley,South
CA-2014-158274,2014-11-19,2014-11-24,Second Class,RM-19675,Home Office,United States,Monroe,Louisiana,71203.0,TEC-PH-10004896,149.95,5.0,0.0,41.986,8,1,Technology,Nokia Lumia 521 (T-Mobile),Robert Marley,South
CA-2014-158274,2014-11-19,2014-11-24,Second Class,RM-19675,Home Office,United States,Monroe,Louisiana,71203.0,TEC-AC-10002345,29.0,2.0,0.0,7.25,12,1,Technology,HP Standard 104 key PS/2 Keyboard,Robert Marley,South
CA-2016-105018,2016-11-28,2016-12-02,Standard Class,SK-19990,Consumer,United States,Fairfield,Connecticut,6824.0,OFF-BI-10001890,7.16,2.0,0.0,3.4368,9,4,Office Supplies,Avery Poly Binder Pockets,Sally Knutson,East
CA-2014-123260,2014-08-26,2014-08-30,Standard Class,FM-14290,Home Office,United States,Los Angeles,California,90032.0,TEC-AC-10002323,176.8,8.0,0.0,22.98400000000001,12,2,Technology,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,Frank Merwin,West
CA-2016-157000,2016-07-16,2016-07-22,Standard Class,AM-10360,Corporate,United States,Grand Prairie,Texas,75051.0,OFF-ST-10001328,37.224,3.0,0.2,3.7224,5,3,Office Supplies,"Personal Filing Tote with Lid, Black/Gray",Alice McCarthy,Central
